dataset,subject,trial,speed_mps,file_matched,file_full,load_ok,load_fail_reason,muscles_available,n_strides_matched,n_points,n_strides_full,file_matched_resolved,file_full_resolved,common_muscles_global,reference_speed_mps,n_speeds_in_group,muscles_used,n_muscles_used,group_ok,is_reference,ok,fail_reason,notes
santuz,P0021,1,2.2,data/processed/santuz/vanhooren_like/FILT_EMG_P0021_01_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0021_01_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.2,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0021,2,2.2,data/processed/santuz/vanhooren_like/FILT_EMG_P0021_02_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0021_02_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.2,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0022,1,2.2,data/processed/santuz/vanhooren_like/FILT_EMG_P0022_01_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0022_01_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.2,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0022,2,2.2,data/processed/santuz/vanhooren_like/FILT_EMG_P0022_02_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0022_02_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.2,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0023,1,2.2,data/processed/santuz/vanhooren_like/FILT_EMG_P0023_01_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0023_01_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.2,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0023,2,2.2,data/processed/santuz/vanhooren_like/FILT_EMG_P0023_02_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0023_02_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.2,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0024,1,2,data/processed/santuz/vanhooren_like/FILT_EMG_P0024_01_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0024_01_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0024,2,2,data/processed/santuz/vanhooren_like/FILT_EMG_P0024_02_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0024_02_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0025,1,2,data/processed/santuz/vanhooren_like/FILT_EMG_P0025_01_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0025_01_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0025,2,2,data/processed/santuz/vanhooren_like/FILT_EMG_P0025_02_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0025_02_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0026,1,2.2,data/processed/santuz/vanhooren_like/FILT_EMG_P0026_01_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0026_01_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.2,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0026,2,2.2,data/processed/santuz/vanhooren_like/FILT_EMG_P0026_02_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0026_02_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.2,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0027,1,2,data/processed/santuz/vanhooren_like/FILT_EMG_P0027_01_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0027_01_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0027,2,2,data/processed/santuz/vanhooren_like/FILT_EMG_P0027_02_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0027_02_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0028,1,2.2,data/processed/santuz/vanhooren_like/FILT_EMG_P0028_01_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0028_01_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.2,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0028,2,2.2,data/processed/santuz/vanhooren_like/FILT_EMG_P0028_02_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0028_02_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.2,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0029,1,2,data/processed/santuz/vanhooren_like/FILT_EMG_P0029_01_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0029_01_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0029,2,2,data/processed/santuz/vanhooren_like/FILT_EMG_P0029_02_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0029_02_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0030,1,2.2,data/processed/santuz/vanhooren_like/FILT_EMG_P0030_01_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0030_01_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.2,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0030,2,2.2,data/processed/santuz/vanhooren_like/FILT_EMG_P0030_02_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0030_02_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.2,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0031,1,2.2,data/processed/santuz/vanhooren_like/FILT_EMG_P0031_01_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0031_01_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.2,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0031,2,2.2,data/processed/santuz/vanhooren_like/FILT_EMG_P0031_02_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0031_02_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.2,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0032,1,2.2,data/processed/santuz/vanhooren_like/FILT_EMG_P0032_01_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0032_01_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.2,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0032,2,2.2,data/processed/santuz/vanhooren_like/FILT_EMG_P0032_02_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0032_02_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.2,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0033,1,3,data/processed/santuz/vanhooren_like/FILT_EMG_P0033_01_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0033_01_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,3,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0033,2,3,data/processed/santuz/vanhooren_like/FILT_EMG_P0033_02_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0033_02_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,3,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0034,1,3,data/processed/santuz/vanhooren_like/FILT_EMG_P0034_01_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0034_01_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,3,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0034,2,3,data/processed/santuz/vanhooren_like/FILT_EMG_P0034_02_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0034_02_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,3,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0035,1,3,data/processed/santuz/vanhooren_like/FILT_EMG_P0035_01_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0035_01_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,3,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0035,2,3,data/processed/santuz/vanhooren_like/FILT_EMG_P0035_02_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0035_02_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,3,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0036,1,3,data/processed/santuz/vanhooren_like/FILT_EMG_P0036_01_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0036_01_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,3,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0036,2,3,data/processed/santuz/vanhooren_like/FILT_EMG_P0036_02_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0036_02_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,3,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0037,1,3,data/processed/santuz/vanhooren_like/FILT_EMG_P0037_01_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0037_01_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,3,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0037,2,3,data/processed/santuz/vanhooren_like/FILT_EMG_P0037_02_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0037_02_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,3,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0038,1,3,data/processed/santuz/vanhooren_like/FILT_EMG_P0038_01_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0038_01_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,3,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0038,2,3,data/processed/santuz/vanhooren_like/FILT_EMG_P0038_02_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0038_02_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,3,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0039,1,3,data/processed/santuz/vanhooren_like/FILT_EMG_P0039_01_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0039_01_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,3,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0039,2,3,data/processed/santuz/vanhooren_like/FILT_EMG_P0039_02_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0039_02_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,3,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0040,1,3,data/processed/santuz/vanhooren_like/FILT_EMG_P0040_01_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0040_01_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,3,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0040,2,3,data/processed/santuz/vanhooren_like/FILT_EMG_P0040_02_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0040_02_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,3,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0041,1,3,data/processed/santuz/vanhooren_like/FILT_EMG_P0041_01_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0041_01_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,3,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
